"super_opeid","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","k_married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5","k_married_cond_parq1","k_married_cond_parq2","k_married_cond_parq3","k_married_cond_parq4","k_married_cond_parq5","shareimputed","imputed"
3764,"Virginia State University",1,5,"Selective public",1,3,"VA",2400,"Richmond",51041,"Chesterfield",0,803.333333333333,0.54688799,0.25135735,0.034331579,0.00046399984,63044.4121045124,52200,0.458169126386959,0.19235934,0.25322846,0.24553949,0.17802922,0.13084355,0.042166479,0.00729049,0.001595226,0.00044161038,0.5723834,37246.4075499222,35900,39100,0.08872696,0.10079627,0.16150515,0.22239946,0.30127391,0.21402526,0.077354819,0.02461067,0.0004804924,0.53628898,0.56180805,0.57052559,0.59824103,0.61421835,0.14109233,0.18794365,0.21911126,0.27337646,0.17847627,0.10641067,0.16499975,0.22558689,0.3004792,0.20252341,0.10144229,0.15480645,0.23564561,0.31110933,0.19699636,0.066949204,0.16267924,0.20805022,0.31616169,0.24615964,0.07553006,0.12684649,0.2157311,0.30511147,0.2767809,0.0024121513,4.0883201e-06,3.5958399e-06,0,0.00011138762,0.22252837,0.24809726,0.24032505,0.26021796,0.30869666,0,0
3767,"Virginia Wesleyan College",2,6,"Selective private",1,3,"VA",2000,"Virginia Beach",51810,"Virginia Beach City",0,210,0.61904764,0.55334544,0.01279017,3.1621999e-05,223228.413045635,90400,0.649073513727339,0.080985546,0.11272939,0.20147192,0.23316002,0.3716532,0.19555758,0.11033138,0.025526801,0.0047919434,0.59829491,42790.6274305556,40400,42100,0.082804665,0.096118107,0.15389198,0.16088076,0.33762294,0.2514863,0.11019475,0.04273174,0.0076927762,0.56884891,0.59804887,0.61616182,0.59226042,0.59888607,0.1095357,0.16332701,0.2094216,0.35978419,0.15793151,0.040549569,0.18284921,0.20267801,0.37689039,0.19703284,0.10743544,0.13338502,0.14825049,0.28972834,0.32120067,0.080283776,0.15329078,0.16586664,0.36476961,0.23578919,0.11384802,0.15454666,0.14134435,0.32981601,0.260445,0.00039046473,0,0,0.0010106438,0.019979682,0.41654587,0.46045712,0.56807929,0.6010555,0.57341105,0,0
3911,"Viterbo University",2,6,"Selective private",1,2,"WI",22900,"La Crosse",55063,"La Crosse",0,256.333333333333,0.73862159,0.65008473,0.008021649,1.6331278e-05,93904.1784175878,78200,0.612457416457535,0.060364258,0.13836037,0.25520894,0.31286108,0.23320548,0.095319413,0.043090113,0.0059474837,0.0014283841,0.60003656,42106.3235736346,38600,40100,0.0685056,0.080766968,0.12542145,0.226863,0.33417588,0.23277284,0.083780028,0.032161523,0.005492209,0.51859301,0.52481431,0.60368007,0.6239112,0.62973005,0.096438669,0.12229548,0.36842561,0.27995285,0.13288739,0.13535741,0.18469369,0.19544683,0.32182312,0.16267897,0.064445652,0.12545048,0.25114399,0.34273604,0.21622381,0.067308217,0.12860833,0.20923457,0.33679488,0.25805402,0.080239072,0.086757243,0.20593688,0.34265858,0.28440824,0.00027054548,3.7775299e-05,0.0051860474,0.0083408467,0.0065933233,0.65346128,0.57507622,0.70572829,0.64710408,0.63681793,0,0
1844,"Wabash College",2,6,"Selective private",1,2,"IN",14400,"Terre Haute",18107,"Montgomery",0,201.666666666667,0.0033057851,0.62956327,0.017322537,0.00065311842,139083.987241736,100800,0.698571874188983,0.043702494,0.07635767,0.17587847,0.2656464,0.43841499,0.2598322,0.14368755,0.02582421,0.00030268737,0.73079395,74798.5879132231,58200,62800,0.051208109,0.057202917,0.069026694,0.11121759,0.23725337,0.52529943,0.33952945,0.21649174,0.057228133,0.73219723,0.70189446,0.70165455,0.73117685,0.74714524,0.13645464,0.029816339,0.091265596,0.34608936,0.39637411,0.077494301,0.071482576,0.14591894,0.17699538,0.52810878,0.077062152,0.056258637,0.14582835,0.25921553,0.46163526,0.038897369,0.075562537,0.13729371,0.22946359,0.51878285,0.048893638,0.073669478,0.077477686,0.23280871,0.56715047,0.014944648,0.064726613,0.059076089,0.062498648,0.056202203,0.50481671,0.56761062,0.60727656,0.66810006,0.6383788,0.34380165,1
2899,"Wagner College",2,6,"Selective private",1,1,"NY",19400,"New York",36085,"Richmond",0,379.333333333333,0.58172232,0.5770995,0.021850966,0,145977.598075022,114400,0.728187582247705,0.051794525,0.084504977,0.11988063,0.22783189,0.51598799,0.29591718,0.14025417,0.032166932,0.0016365766,0.70179075,65155.1619171518,58000,62000,0.084256932,0.096928515,0.10108209,0.10675667,0.1804039,0.5148288,0.3072542,0.1697337,0.030329974,0.6710332,0.70095396,0.69000936,0.7192685,0.70003521,0.14363337,0.11078923,0.070036925,0.25366262,0.42187792,0.081873737,0.12058116,0.063761905,0.21029051,0.52349269,0.083911896,0.074128613,0.17922123,0.2195051,0.44323316,0.07033316,0.10592213,0.087448061,0.19305636,0.54324031,0.1094731,0.10103932,0.10917373,0.15348452,0.5268293,0,0.039064288,0.042151127,0.0082645966,0.038940452,0.54941565,0.56218433,0.58234632,0.57769674,0.58083838,0,0
2978,"Wake Forest University",2,2,"Other elite schools (public and private)",1,3,"NC",401,"Winston-Salem",37067,"Forsyth",0,940.666666666667,0.51275688,0.65989584,0.0072119986,0.0010160973,433526.419228384,191500,0.844290743095498,0.017875917,0.036367275,0.079176322,0.12709767,0.73948276,0.60675591,0.46440649,0.16580261,0.017647181,0.75863415,100407.670845145,71500,76500,0.074444391,0.081560016,0.06726937,0.073081791,0.17139913,0.60668963,0.45736793,0.32576084,0.10332924,0.65578026,0.76466972,0.73248625,0.74576086,0.765836,0.18589705,0.071864769,0.063662335,0.27512813,0.40344775,0.054644313,0.077874891,0.086616307,0.20851299,0.57235152,0.080906138,0.062043976,0.1283347,0.17119657,0.5575186,0.095298253,0.045308184,0.089456491,0.21046993,0.55946714,0.07807029,0.070970744,0.063913584,0.16037285,0.62667251,0.056841686,0.065913424,0.081074469,0.06940604,0.11450642,0.54694396,0.52680463,0.59665507,0.64956653,0.67771822,0,0
1895,"Waldorf College",3,10,"Four-year for-profit",1,2,"IA",21801,"Mason City",19189,"Winnebago",0,117,0.46153846,0.71445614,0.016123755,4.043919e-05,80856.1041666667,70300,0.551301419734955,0.10320207,0.16590442,0.26790172,0.29116744,0.17182437,0.059531886,0.018175306,0.0068459045,0.00012919997,0.60060745,43708.8450520833,39300,40300,0.068750061,0.081332028,0.14078307,0.23589686,0.30328616,0.23870187,0.1051627,0.045553092,0.011426001,0.58849806,0.59399861,0.55865085,0.62357795,0.64075387,0.036506545,0.1118566,0.38472667,0.31067535,0.1562348,0.13089739,0.091627136,0.19178912,0.37147182,0.21421452,0.090791747,0.15921837,0.32716769,0.24765293,0.17516917,0.083131492,0.14189205,0.17387056,0.35546187,0.24564408,0.042599153,0.17499653,0.1518957,0.23133768,0.39917091,0.00039184475,0.00031121561,0.018605674,0.018763494,0.0051571196,0.64295739,0.553509,0.6901437,0.84077847,0.73664773,1,1
3799,"Walla Walla University",2,6,"Selective private",1,4,"WA",39100,"Kennewick",53071,"Walla Walla",0,319,0.52194357,0.69295704,0.012220651,0.0012968086,130955.572916667,94100,0.673508365948995,0.060957801,0.11012562,0.17450112,0.25951385,0.3949016,0.2511,0.16098024,0.020258699,0.00016320319,0.5992319,50048.4817708333,39000,46000,0.11261316,0.13230711,0.16116306,0.1478029,0.20687699,0.35184991,0.23740296,0.11526781,0.014073322,0.53365999,0.58207321,0.56039077,0.60589373,0.62692422,0.10311089,0.28445399,0.25241634,0.15954156,0.20047723,0.13436584,0.20931117,0.16690536,0.19214891,0.29726869,0.15208176,0.20749734,0.12897399,0.17001151,0.34143546,0.11144749,0.1215405,0.18132387,0.24413109,0.34155697,0.14120981,0.1342686,0.11261904,0.21009935,0.40180317,0.021273874,0.0098428065,0,0.014494123,0.020083845,0.63087541,0.59639233,0.64288574,0.67854625,0.76106489,1,1
3135,"Walsh University",2,6,"Selective private",1,2,"OH",15000,"Canton",39151,"Stark",0,219,0.55403346,0.66895604,0.0063308454,0,97740.2922017694,82700,0.628139932406003,0.049383417,0.10600141,0.24998023,0.36118376,0.23345116,0.09886723,0.051593989,0.0071754758,0.0014981471,0.63587564,47840.7500297279,42600,44700,0.086996697,0.096683487,0.083379552,0.1717608,0.35790598,0.29027015,0.13723192,0.056152143,0.0089329919,0.55505157,0.56416219,0.60254622,0.67776632,0.65641356,0.14881741,0.074435778,0.34520113,0.30334795,0.1281978,0.17382123,0.1556204,0.1249084,0.34525466,0.20039533,0.11978619,0.099001497,0.18548529,0.36231342,0.23341362,0.053845875,0.066077828,0.15054819,0.39123362,0.33829448,0.092167631,0.062509961,0.17446867,0.31890911,0.35194457,0,0.00086409232,0.0002099735,0.020367166,0.0061366926,0.49056405,0.61477119,0.75274599,0.62320995,0.71234924,0,0
2979,"Warren Wilson College",2,6,"Selective private",1,3,"NC",1203,"Asheville",37021,"Buncombe",0,167,0.63473052,0.47583985,0.006320864,1.3555849e-05,161014.997629741,104100,0.684767810051551,0.06592124,0.11077407,0.15413322,0.21978179,0.44938961,0.29267567,0.20086642,0.040516123,0.0059431647,0.47196355,28036.3496327657,23800,27800,0.12052215,0.12905329,0.27056497,0.26964787,0.23797148,0.092762262,0.049303144,0.017562667,0.0022743896,0.41750336,0.45429125,0.51011825,0.4939388,0.46047485,0.18651082,0.23072572,0.26260239,0.22427601,0.095885091,0.24066596,0.22761869,0.23297766,0.18737929,0.11135842,0.091552272,0.25915202,0.28261259,0.27312398,0.093559116,0.070046566,0.27041304,0.32403341,0.2421515,0.093355417,0.13483295,0.29098403,0.24867569,0.23835042,0.087156877,0.00020563706,0,0.0012712216,0.009395211,0,0.40925169,0.48001212,0.39661351,0.51664615,0.49179566,0,0
1896,"Wartburg College",2,6,"Selective private",1,2,"IA",22001,"Waterloo",19017,"Bremer",0,384,0.54817706,0.78110844,0.0076405262,0.0013337993,108707.067708333,85100,0.644214073816935,0.03320574,0.10039698,0.22534388,0.3593657,0.28168768,0.11819925,0.055285472,0.013612011,0.0012855292,0.67177379,53443.78125,48400,48500,0.057283189,0.053934023,0.079756781,0.16161399,0.34808737,0.35660788,0.18399276,0.096614242,0.01649021,0.60843718,0.63485354,0.68418503,0.66556787,0.69038743,0.13480568,0,0.22467184,0.41042599,0.23009655,0.050657362,0.14105029,0.24123281,0.33413115,0.2329284,0.059444617,0.056927394,0.15678675,0.37576067,0.3510806,0.06351804,0.063731954,0.16492046,0.3588379,0.34899166,0.028933343,0.10601968,0.12544692,0.30985981,0.42974028,0.040167734,0.00094153342,0.0049247281,0.0069526518,0.040660568,0.54510373,0.71393311,0.74971545,0.82250923,0.80516744,1,1
1949,"Washburn University - Topeka",1,5,"Selective public",1,2,"KS",29204,"Topeka",20177,"Shawnee",0,789,0.56844109,0.63039273,0.0091756936,0.00092042977,92060.4713541667,80800,0.612484316031138,0.068165675,0.12773111,0.23666541,0.31255892,0.25487876,0.10490226,0.039314028,0.0044415416,0.00013430859,0.60541105,43930.0846354167,39400,41900,0.081285074,0.086461082,0.14194223,0.20687014,0.30366039,0.26106602,0.10653813,0.038109139,0.0089805573,0.53529298,0.58978206,0.59264654,0.62222058,0.62323517,0.13749868,0.1559941,0.261538,0.31036043,0.13460872,0.092617325,0.15824126,0.2244571,0.27523997,0.24944441,0.098461598,0.13881825,0.22733502,0.31248698,0.22289817,0.07152424,0.12999749,0.21353973,0.30695593,0.27798262,0.07690043,0.14756466,0.15625457,0.30387422,0.31540599,0.013502833,0.0007666481,0.0099275857,0.009491384,0.010381682,0.50326276,0.56910986,0.62790447,0.66844708,0.65074903,1,1
2067,"Washington Adventist University",2,6,"Selective private",1,3,"MD",11304,"Washington DC",24031,"Montgomery",0,125.333333333333,0.60904253,0.48828545,0.015974376,0.0028820022,88549.640915891,74900,0.588517928694157,0.084367946,0.17809594,0.22331788,0.24097627,0.27324191,0.12817548,0.06678009,0.00072472944,3.0283867e-05,0.56581199,41729.9777260638,36200,41700,0.12048399,0.12482061,0.19877818,0.16592066,0.24692652,0.26355398,0.13602474,0.059756648,0.015302568,0.52504158,0.5836004,0.52538037,0.58051187,0.5868867,0.14834821,0.18856512,0.15406999,0.31967485,0.18934177,0.074978128,0.20973137,0.20205365,0.28736806,0.22586875,0.17631705,0.20252484,0.1815331,0.19426289,0.24536219,0.11256251,0.19563752,0.14892206,0.25767383,0.28520411,0.11876594,0.19450021,0.14826012,0.23166828,0.30680552,0.034159917,9.2822847e-05,0.011968478,0.010838865,0.026055116,0.4073655,0.33451188,0.5355643,0.48642993,0.57649469,0,0
3389,"Washington And Jefferson College",2,6,"Selective private",1,1,"PA",16300,"Pittsburgh",42125,"Washington",0,290.666666666667,0.47247708,0.60048878,0.013819983,0.0002691203,151933.791051462,99300,0.676732241936506,0.042800099,0.09005373,0.17130825,0.2919122,0.40392569,0.23299818,0.11976688,0.028849665,0.0044870838,0.70234174,63581.2499126469,54700,58400,0.081449866,0.072888277,0.079313859,0.1085723,0.24897659,0.49024895,0.30647326,0.16862866,0.027191363,0.59434491,0.64702761,0.70914418,0.70233154,0.72323972,0.16215666,0.070679486,0.11730662,0.32696122,0.32289606,0.15224828,0.09030585,0.10611665,0.20523787,0.44609135,0.060704455,0.07061208,0.086365312,0.27108425,0.51123399,0.060934644,0.078267485,0.11778072,0.27230933,0.4707078,0.059542369,0.082224861,0.11095767,0.2242264,0.5230487,0.006287843,0.030382873,0.017600317,0.029339742,0.031209812,0.50192606,0.66320145,0.59399128,0.58070934,0.61400098,0.69151378,1
3768,"Washington And Lee University",2,2,"Other elite schools (public and private)",1,3,"VA",17300,"Staunton",51678,"Lexington City",0,405.333333333333,0.44161186,0.65991741,0.00570929,0.00075171405,424390.849249589,226700,0.887998880524384,0.011189627,0.01859498,0.057591937,0.09914124,0.81348217,0.68959606,0.54265463,0.17485774,0.014011192,0.76935542,109114.227783203,78200,85900,0.078433342,0.08535827,0.074408166,0.055177927,0.15035369,0.63470191,0.49986255,0.37749007,0.13077663,0.60214901,0.75001562,0.72611934,0.74290669,0.77838182,0.13650614,0.26599959,0.051356785,0.035906803,0.5102306,0.12829684,0.022201829,0.018102884,0.10395991,0.72743851,0.093939625,0.09471795,0.083138674,0.16903144,0.55917227,0.078598551,0.098426066,0.053854857,0.19440378,0.57471675,0.083889507,0.068601154,0.054259688,0.1462976,0.64695209,0.067179546,0.13050613,0.082372569,0.11655894,0.13681722,0.32519689,0.44067907,0.69782138,0.62631923,0.67094427,0,0
2108,"Washington College",2,6,"Selective private",1,3,"MD",19902,"Easton",24029,"Kent",0,251.333333333333,0.60742706,0.60547525,0.01230266,0.002701846,209230.894520889,120900,0.740328429074123,0.033713829,0.065571189,0.12241684,0.22565165,0.55264652,0.34807333,0.20219146,0.055321708,0.0038852461,0.68641001,65631.6748590849,51500,53300,0.075414576,0.076877758,0.085866854,0.13963071,0.25824082,0.43938386,0.25147793,0.12538272,0.038787041,0.60943758,0.65390533,0.68467194,0.6955623,0.69161034,0.083705552,0.24718599,0.13578279,0.16841123,0.36491436,0.14507055,0.035220664,0.18887809,0.35226652,0.27856416,0.062041052,0.09258347,0.13387276,0.3058382,0.4056645,0.050418824,0.07073994,0.18057242,0.26668122,0.43158758,0.082460143,0.086723514,0.11858074,0.23857512,0.4736605,0.080140583,0.0031778035,0.023759559,0.034913775,0.04539955,0.48217297,0.47408324,0.62008607,0.61950523,0.61962169,0,0
3800,"Washington State University",1,5,"Selective public",1,4,"WA",38402,"Pullman",53075,"Whitman",0,2624,0.52909046,0.64539325,0.014843442,0.00049780199,132236.581138053,104200,0.705219965231249,0.045168158,0.081448458,0.15292436,0.27052873,0.44993028,0.22582236,0.10143556,0.016684394,0.0015465112,0.66634655,56209.4575949568,50000,53700,0.096123919,0.10463667,0.096431077,0.12614492,0.24329521,0.42949212,0.23916328,0.12246873,0.019921403,0.61847091,0.6631915,0.64390743,0.6628474,0.68145454,0.11558502,0.14615883,0.14696042,0.26266947,0.32862625,0.089325652,0.10431727,0.152431,0.25847474,0.39545137,0.11178107,0.11188144,0.13145649,0.26907724,0.37580377,0.10468454,0.091865703,0.13985762,0.25337249,0.41021967,0.10385218,0.087505013,0.10924653,0.2237803,0.47561598,0.011021082,0.015520253,0.018365407,0.013569338,0.025959769,0.56243145,0.59558874,0.62045002,0.66440946,0.65978152,0,0
2520,"Washington University In St. Louis",2,2,"Other elite schools (public and private)",1,2,"MO",24701,"St. Louis",29189,"St Louis",0,1405.66666666667,0.52833766,0.58425957,0.01037176,0.00096048356,370117.295781954,180200,0.836313980957725,0.019383473,0.04163336,0.076337673,0.1415039,0.72114164,0.58469874,0.4396683,0.14692436,0.016340299,0.7482987,97349.7967768111,67500,73200,0.073940538,0.078987285,0.074794754,0.085015446,0.15815389,0.60304868,0.43451115,0.30918789,0.10311408,0.72398651,0.68198067,0.74286324,0.74001944,0.7549808,0.073904522,0.09442845,0.07664708,0.21993734,0.53508264,0.13041832,0.11494371,0.069153868,0.16145836,0.5240258,0.082857855,0.071297906,0.098411568,0.15605423,0.59137845,0.067020066,0.084025361,0.11954492,0.16608165,0.56332797,0.078093156,0.070508033,0.077962592,0.1549691,0.61846715,0.049551673,0.085840158,0.096646205,0.090409234,0.10872868,0.43167129,0.53195286,0.50865799,0.57360572,0.60147423,0,0
3663,"Wayland Baptist University",2,6,"Selective private",1,3,"TX",30908,"Plainview",48189,"Hale",0,308.5,0.51053482,0.62763017,0.019498071,0.0015291033,70396.7369791667,60200,0.506558259328206,0.14025079,0.21835753,0.24271554,0.27011517,0.1285609,0.05707648,0.011461569,0.00086563284,0.00014606271,0.58463049,41934.1041666667,39800,41800,0.10018563,0.10437932,0.1654433,0.16415748,0.33678347,0.22923639,0.085712515,0.029714845,0.0067555811,0.58333844,0.53789401,0.59313625,0.60311204,0.61053193,0.071849622,0.19698407,0.14501008,0.44713336,0.1390229,0.14905608,0.16931887,0.1745258,0.32887909,0.1782202,0.080897033,0.1746846,0.18628909,0.34124446,0.21688481,0.11292566,0.14073464,0.12995067,0.33223921,0.2841498,0.090361342,0.15891966,0.19752325,0.23095077,0.32224503,0.010902636,0.0077264016,0.0063075833,0.00084678939,0.013843094,0.42817122,0.57941401,0.6121164,0.73616731,0.7283653,1,1
2566,"Wayne State College",1,5,"Selective public",1,2,"NE",28001,"Sioux City",31179,"Wayne",0,466,0.54291844,0.70208883,0.0098945107,0.00076767144,79428.8645833333,67800,0.542366782824198,0.08358366,0.17965811,0.29711306,0.29307836,0.14656678,0.046077978,0.018849468,0.0029845643,0.00012919997,0.61575484,45502.3450520833,40500,41200,0.052014858,0.061443955,0.13124001,0.23034051,0.35282519,0.2241503,0.092709392,0.032273199,0.013188339,0.55734318,0.58778518,0.60717565,0.6474669,0.63732958,0.065956712,0.19226386,0.25507241,0.36832845,0.11837853,0.092020422,0.16314429,0.22736658,0.30617392,0.21129483,0.067008026,0.10646201,0.27216098,0.3687273,0.18564166,0.037721131,0.12124,0.20641483,0.38388544,0.25073865,0.057548046,0.12755704,0.1829478,0.30682346,0.32512364,0.0091844676,0.0065976772,0.0087129166,0.018433269,0.022134809,0.63308722,0.68454736,0.73016262,0.72201371,0.66618896,1,1
2329,"Wayne State University",1,5,"Selective public",1,2,"MI",11600,"Detroit",26163,"Wayne",0,1782.33333333333,0.58331776,0.45417821,0.024474362,0.00037349062,95384.3742884445,81800,0.591245362362684,0.12600836,0.14747736,0.16837549,0.25169039,0.30644849,0.13231145,0.050127883,0.0053894785,0.00038585986,0.59070599,45932.3449649044,38400,42800,0.11104882,0.12207291,0.15335135,0.18677874,0.24251701,0.29528004,0.15415454,0.078161158,0.015886223,0.52528846,0.52931857,0.57670563,0.61324233,0.63633025,0.15753426,0.18440408,0.24763733,0.21619624,0.19422808,0.14637756,0.19081128,0.24423696,0.22508956,0.19348468,0.13489202,0.15456724,0.18580897,0.24639282,0.27833894,0.098445036,0.15007348,0.17315628,0.26358894,0.31473622,0.10815756,0.12457941,0.14582382,0.24229048,0.37914872,0.0029640147,0.0076552308,0.0133675,0.014877148,0.027373487,0.31035712,0.31306925,0.41964617,0.50608122,0.55756873,0,0
3391,"Waynesburg University",2,6,"Selective private",1,1,"PA",16300,"Pittsburgh",42059,"Greene",0,259.666666666667,0.50192553,0.65669513,0.023815975,0.0012612471,83352.3697950096,74000,0.569298457961639,0.10090327,0.13916622,0.26384437,0.2809729,0.21511327,0.070204273,0.02870165,0.0015823214,5.2307474e-05,0.6357885,47246.4434421133,42900,47300,0.078157254,0.087696686,0.10298156,0.18441182,0.30489951,0.32001048,0.14394985,0.050933361,0.0037469519,0.57808214,0.59328502,0.60229677,0.68338829,0.66925997,0.1276564,0.14490271,0.17538732,0.31602579,0.23602778,0.14638156,0.081713572,0.21604829,0.34430274,0.21155383,0.10766881,0.12587373,0.18852063,0.27891409,0.29902282,0.040225044,0.098549604,0.18992735,0.30896851,0.36232942,0.068496101,0.074787535,0.15593408,0.30074605,0.40003625,0.012499566,0.00055076357,0,0.0054432303,0.0040892735,0.56469828,0.61030281,0.67138672,0.69420189,0.66285169,0,0
1540,"Webber International University",2,6,"Selective private",1,3,"FL",6800,"Lakeland",12105,"Polk",0,90,0.33333334,0.4916667,0.014950736,5.0316317e-05,87560.8359375,62400,0.529281675815582,0.13637573,0.24546236,0.21597308,0.21850745,0.18368137,0.097894527,0.048157819,0.01851281,0.00030786017,0.59867352,42591.15234375,42000,45800,0.092899628,0.090239801,0.14264265,0.20413379,0.29201517,0.27096862,0.13267939,0.047128465,0.0013232043,0.52107179,0.54007161,0.62542212,0.58533913,0.71901363,0.13139577,0.2443527,0.18520667,0.32941589,0.10962901,0.15948226,0.090421118,0.2283399,0.34246865,0.17928806,0.032362137,0.2032086,0.20212126,0.21222426,0.35008377,0.11648258,0.14606653,0.19453777,0.36901745,0.17389564,0.0039854869,0.06162668,0.19962046,0.19903961,0.5357278,0.00036895362,0.0004004263,0.0016397162,0.00074378337,0.0035819723,0.33307469,0.40150568,0.55247474,0.5419147,0.59862792,1,1
3680,"Weber State University",1,5,"Selective public",1,4,"UT",36100,"Salt Lake City",49057,"Weber",0,2817.33333333333,0.50425935,0.74841857,0.0086152814,0.0007089937,111334.560680904,92000,0.674220992401207,0.036054473,0.079851389,0.19451728,0.36970112,0.31987578,0.13159421,0.060147405,0.0091717569,0.00081567973,0.54804158,39990.7712292579,35500,42000,0.16047949,0.17754138,0.15838644,0.16204304,0.23920989,0.26281932,0.12329811,0.056286886,0.0085654948,0.54735631,0.52692455,0.54949951,0.54992741,0.55032414,0.17531569,0.16221489,0.17278892,0.25072864,0.2389518,0.17135802,0.18985836,0.21204299,0.22706626,0.1996744,0.16821598,0.16379046,0.17380892,0.2624476,0.23173699,0.18161201,0.15067789,0.16342017,0.24106899,0.26322097,0.18030186,0.15572156,0.13960369,0.22466344,0.29970953,0.019664515,0.0058476245,0.0036536106,0.0064200107,0.013459552,0.65812862,0.69140315,0.71420938,0.76253593,0.77731466,0,0
2521,"Webster University",2,6,"Selective private",1,2,"MO",24701,"St. Louis",29189,"St Louis",0,432.666666666667,0.60554701,0.55161756,0.0087023275,0.00076418999,135678.801810478,96000,0.678166996440829,0.046681557,0.10573412,0.18224192,0.27847189,0.3868705,0.19377057,0.10111327,0.022339899,0.0022886747,0.58693975,41503.7171008282,36900,39600,0.076611385,0.087793529,0.16584003,0.21761146,0.29719153,0.23156345,0.10605448,0.048039019,0.010436472,0.59191304,0.5772649,0.56557763,0.59039897,0.5965569,0.10748269,0.14234389,0.20357987,0.36017469,0.18641897,0.10078135,0.15956868,0.27090338,0.26032621,0.20842037,0.08883334,0.21489824,0.20101444,0.26536277,0.22989121,0.069425635,0.1649975,0.21471898,0.32816848,0.22268941,0.094599605,0.14788595,0.21463993,0.29236326,0.25051126,0.016370276,0.01390394,0,0.0080734752,0.01538997,0.34570131,0.51215625,0.55859166,0.56423414,0.57488263,0,0
2224,"Wellesley College",2,2,"Other elite schools (public and private)",1,1,"MA",20500,"Boston",25021,"Norfolk",0,527.666666666667,0.99052429,0.5003866,0.024083447,0.0044665784,291786.147179011,142500,0.76344138519416,0.055223361,0.06853056,0.11533938,0.15284421,0.60806239,0.4671092,0.34042293,0.099150375,0.011305647,0.69096547,73766.4839456333,56300,62100,0.10824996,0.11534472,0.083969273,0.11026211,0.17928329,0.51114053,0.32778847,0.21270053,0.06806884,0.65065378,0.64983213,0.6771639,0.66423452,0.70859957,0.1522689,0.047688454,0.14724903,0.21668382,0.43610975,0.19460408,0.06037147,0.10631639,0.19322279,0.44548523,0.12794957,0.075092331,0.14311938,0.17670466,0.47713405,0.1367936,0.1102038,0.096933447,0.19178756,0.46428159,0.095276162,0.085013233,0.10446557,0.17166166,0.54358345,0.080882043,0.063528135,0.066507585,0.049056876,0.072491966,0.47243863,0.50452626,0.38671693,0.4933359,0.52579188,0,0
2901,"Wells College",2,6,"Selective private",1,1,"NY",17700,"Syracuse",36011,"Cayuga",0,80,0.95625001,0.4769223,0.024599908,3.4309978e-05,101919.361979167,74900,0.608300407727559,0.076454967,0.152514,0.21281952,0.26219904,0.29601243,0.15990438,0.058570966,0.0077829394,0.00032880044,0.58785576,41711.38671875,41500,41800,0.081358477,0.086346909,0.18936127,0.21652241,0.26687032,0.24089903,0.11136495,0.088155136,0.025359103,0.68940628,0.55031395,0.54951978,0.55750334,0.63541681,0.0232304,0.055841621,0.36000168,0.23916949,0.32175684,0.12719376,0.23784448,0.16836631,0.34547973,0.12111567,0.019590965,0.24075562,0.35826072,0.18810758,0.19328506,0.13477579,0.18098485,0.21541288,0.29381514,0.17501141,0.086701021,0.1693366,0.10335495,0.26628318,0.3743242,0.00044876061,0.0012653561,0.00081672368,0.03371501,0.054450251,0.32695055,0.37495857,0.42106447,0.41470233,0.66346401,1,1
2225,"Wentworth Institute Of Technology",2,6,"Selective private",1,1,"MA",20500,"Boston",25025,"Suffolk",0,613.333333333333,0.16304348,0.52832913,0.026162557,1.4333073e-05,111339.26392663,93600,0.65085187000425,0.066957332,0.116715,0.16976097,0.29055139,0.35601532,0.16969509,0.06374763,0.0081083523,0.0010343271,0.72319233,62252.8183190387,59700,63300,0.073730245,0.077014759,0.078160286,0.0944895,0.19689052,0.55344498,0.33082211,0.14730483,0.011776518,0.60212165,0.69537652,0.71288407,0.74158394,0.74498719,0.15647216,0.17925154,0.10015989,0.17338167,0.39073476,0.072207473,0.10690719,0.1463833,0.19316472,0.48133734,0.07809528,0.092608385,0.085536927,0.24304378,0.50071567,0.05566109,0.063760675,0.096820876,0.2064897,0.57726765,0.080558799,0.054585773,0.078776553,0.17269173,0.61338711,0.00021406278,0.00014161567,0.012894728,0.014971758,0.014624565,0.42364135,0.49920967,0.51158154,0.56076562,0.53907835,0,0
