"Name","Description","Summary","wtdprop","n_colleges","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5"
"FUTACT04","Future Act: Change career choice","FUTACT04.somechance",0.408498749412173,351,-0.145793125863815,0.272934708946096,0.472329913939988,-0.157103130944601,-0.410768292184112,-0.493595639047648,-0.423489557711998,0.482735698707911,0.503811021521353,0.53870687122675,0.565375884557684,0.399640233732732,0.423114823692642,0.430355376045121,0.386473135849179,0.438052896069806,-0.047959227243362,-0.300478346206,-0.383713765272735,-0.279606402607687,0.436426090499283,-0.131071820853157,-0.131071820853157,-0.131071820853157,-0.131071820853157,-0.131071820853157,-0.161484978951687,-0.314462440670968,-0.439281653335864,-0.315435781123772,0.434614260516565,-0.0257125279471677,-0.302516432958917,-0.439602121092642,-0.348667138556344,0.406972402582309,-0.112827700394641,-0.341582697360884,-0.423363303401554,-0.450873055082554,0.460674620861579,-0.417558862705943,-0.582104631537858,-0.601762026801067,-0.470041402599343,0.656532933315492
"FUTACT04","Future Act: Change career choice","FUTACT04.verygoodchance",0.149370660762086,351,-0.227687669954425,0.317726275309148,0.294734859973863,-0.0119548970776966,-0.211136944705226,-0.326879000186079,-0.327569531441827,0.312093712809185,0.36564138177798,0.466924394218055,0.610501334039521,0.265205161279409,0.256402517405408,0.24378833822294,0.185603097252188,0.262450374027356,-0.00806486554766771,-0.16798449247986,-0.274306713539836,-0.197941033690087,0.285547560732037,-0.0130476617493971,-0.0130476617493971,-0.0130476617493971,-0.0130476617493971,-0.0130476617493971,-0.0261789948842229,-0.138844700668976,-0.287444792214336,-0.215628296185382,0.256519381717791,0.115062584433111,-0.108587168870446,-0.249870576926326,-0.240479326209955,0.214985297353336,0.0181040202020699,-0.156674705646237,-0.263058125389667,-0.341058662101503,0.284593792797774,-0.379154736443646,-0.53412210004199,-0.58689215174705,-0.520653465088135,0.648180280401364
"FUTACT05","Future Act: Change major field","FUTACT05.nochance",0.134096312746861,351,0.154481101513298,-0.285624370926692,-0.471474715281876,0.151104538966086,0.429861115662085,0.495139142881848,0.408607729187426,-0.479659743668795,-0.4994527551527,-0.532967524690763,-0.563820173372196,-0.399700438294848,-0.42140408987361,-0.421555382248243,-0.374583997108724,-0.441862303932869,0.0724952631667072,0.296583691755849,0.37053245031704,0.257667465750166,-0.426481323966689,0.122082136760058,0.122082136760058,0.122082136760058,0.122082136760058,0.122082136760058,0.145062717194892,0.339530834230128,0.423666377342545,0.292088770262797,-0.420570613914008,-0.00551588870219458,0.315644065394685,0.444123615362542,0.329288588151007,-0.396309631742916,0.111119482725411,0.356130271166091,0.428388652265696,0.449108688354123,-0.464322457422502,0.443686901635784,0.599357619944004,0.575577827239105,0.393191490800577,-0.629273219634048
"FUTACT05","Future Act: Change major field","FUTACT05.verylittlechance",0.347474040979187,351,0.0492420796697887,-0.371891167615957,-0.222768439804848,-0.0313458380620716,0.113458840705126,0.251680435838226,0.317657584531554,-0.252448525042478,-0.313641020985594,-0.427429485035227,-0.587747731605361,-0.207715990498178,-0.199862402133119,-0.187651476799482,-0.134946844484788,-0.205773517891769,-0.0188491449143766,0.111997580179829,0.234180598342056,0.202596845581161,-0.239593209838778,-0.000397228613679146,-0.000397228613679146,-0.000397228613679146,-0.000397228613679146,-0.000397228613679146,-0.00350340896872777,0.0539502412519144,0.237072257743149,0.238674072013883,-0.22023175221413,-0.126646359752748,0.0390423096368479,0.183611596349927,0.244432700274547,-0.175245724746702,-0.0405690176891986,0.0913050853291967,0.208424671419037,0.311433480066513,-0.232774902251451,0.149371513530147,0.326065460171179,0.516022477842887,0.598247319242669,-0.536469559955845
"FUTACT05","Future Act: Change major field","FUTACT05.somechance",0.366729018811363,351,-0.0687252299525885,0.323175448132031,0.4385892008938,-0.136461254550818,-0.358920521234732,-0.450411581603569,-0.425509690529106,0.453657744447322,0.487097758114001,0.541425088301128,0.604975722931354,0.36832887072735,0.395923348783227,0.398886583708253,0.358806360271254,0.414018484894477,-0.0289973966623249,-0.271827257891487,-0.35883489791528,-0.283864674246492,0.41005488928663,-0.115437053319426,-0.115437053319426,-0.115437053319426,-0.115437053319426,-0.115437053319426,-0.140266816140687,-0.271411345256182,-0.402218054068066,-0.324526136480329,0.409234160362021,-0.00952138578570268,-0.270794730227538,-0.395904780385573,-0.353070821379791,0.383440401448563,-0.105207871140139,-0.299359810092787,-0.394448350996147,-0.445359934707002,0.437504343306936,-0.307775017138089,-0.488289197210517,-0.569668757543886,-0.505950554289738,0.60484895267531
"FUTACT05","Future Act: Change major field","FUTACT05.verygoodchance",0.151700627462588,351,-0.148374940748569,0.349457362289529,0.267645547292283,0.0193426793853413,-0.195202180234664,-0.311731987714593,-0.313033050670951,0.291329390507421,0.340733773257304,0.437898731861553,0.57120818427382,0.251071553284642,0.235534637700426,0.219250677653075,0.155820155646739,0.244208438398319,-0.0285120066379603,-0.142957479021129,-0.257289434147727,-0.182001669759692,0.267525370134955,-0.00506831704309919,-0.00506831704309919,-0.00506831704309919,-0.00506831704309919,-0.00506831704309919,0.000776653916682997,-0.129928172628465,-0.27064410421988,-0.212803844941259,0.241088548584162,0.152550404423614,-0.0876982074322172,-0.24386530078811,-0.228244308012854,0.195181699638264,0.0385259357628815,-0.156543481880714,-0.254276060530058,-0.329375409269171,0.271503073160183,-0.307929475454526,-0.465578093508979,-0.548351310659354,-0.503224944469983,0.590523424429996
"FUTACT11","Future Act: Get a bachelor's degree (B.A., B.S., etc.)","FUTACT11.nochance",0.0110999575799355,351,-0.0351185221092838,-0.20957179165689,-0.294749548596291,0.0529026341500411,0.257287780370584,0.35508891622352,0.278004366746147,-0.316454021666591,-0.318822687969928,-0.315802916524639,-0.3131349249974,-0.291823222353002,-0.293053039085068,-0.263670154662388,-0.245473133430625,-0.26487494401316,0.054379984654288,0.260219607093154,0.269922020874805,0.157987816184818,-0.313569069736411,0.0669832944535177,0.0669832944535177,0.0669832944535177,0.0669832944535177,0.0669832944535177,0.0149372787835755,0.202679740981777,0.314738775080079,0.244535933749739,-0.295119576084313,-0.0340586340052245,0.157975340842873,0.342068643090928,0.242084003483136,-0.274363567187202,0.0379787998995691,0.187853105371298,0.277952996476468,0.301354276415769,-0.288935721014433,0.198132135992372,0.310110581351715,0.378232733628042,0.233090118527911,-0.354857813461316
"FUTACT11","Future Act: Get a bachelor's degree (B.A., B.S., etc.)","FUTACT11.verylittlechance",0.0272395177538275,351,-0.124517924608432,-0.389834401217867,-0.435670015034441,0.0509414209660065,0.338970167654641,0.522706042515414,0.485319103022581,-0.487218048253581,-0.504981741912793,-0.513522335962987,-0.497368657275917,-0.444222874570782,-0.428724741610228,-0.410324178182867,-0.377297691495119,-0.394335706388049,0.0764244634685576,0.346862202126009,0.426763925985472,0.321307396149791,-0.502224250616128,0.0532869147120943,0.0532869147120943,0.0532869147120943,0.0532869147120943,0.0532869147120943,0.0351403143545834,0.266156921075062,0.485853198243657,0.417003549197272,-0.464766288397275,-0.052091101793989,0.215666295508827,0.501100063391304,0.441229406911756,-0.441591368148759,0.0103663516446508,0.259631549720107,0.442468885438565,0.50206695463183,-0.451147918644945,0.219249756046305,0.376446037883202,0.508845025883608,0.403460534603459,-0.48918935140776
"FUTACT11","Future Act: Get a bachelor's degree (B.A., B.S., etc.)","FUTACT11.somechance",0.168848971982419,351,-0.132062865361587,-0.477143778328326,-0.433994431653457,-0.0119465418996564,0.302094805055756,0.531673682488693,0.559093966562853,-0.505183608441281,-0.549506758507432,-0.580285125342522,-0.585027754631053,-0.444921835278931,-0.425411652220133,-0.410198375743843,-0.381182708999979,-0.395256000243237,0.0266073656320972,0.335997663704872,0.448871285722887,0.403347483655374,-0.530716348279807,-0.0079024873706257,-0.0079024873706257,-0.0079024873706257,-0.0079024873706257,-0.0079024873706257,-0.0224599390885409,0.231889593991249,0.51025761171455,0.486938563014779,-0.487871332124468,-0.101564082463543,0.182648426837611,0.500526527619571,0.523847298592549,-0.466665387592333,-0.0448259543442284,0.237132487980506,0.46686508006965,0.557607002010587,-0.469306443545384,0.199558033583915,0.348950218711748,0.507585503963518,0.474698097018231,-0.504215055708839
"FUTACT11","Future Act: Get a bachelor's degree (B.A., B.S., etc.)","FUTACT11.verygoodchance",0.792811552683818,351,0.127219284441624,0.458498832649893,0.447755078120772,-0.00883951513847825,-0.326047884761687,-0.545458589161413,-0.54748733330976,0.513512032038309,0.550005259498535,0.573937068585611,0.573741635262222,0.457134037493633,0.439801716331092,0.420888490882704,0.390356699757005,0.406804325186471,-0.0425626136115004,-0.352944168142466,-0.453488450926274,-0.383304531410545,0.534939398624424,-0.0141922828758546,-0.0141922828758546,-0.0141922828758546,-0.0141922828758546,-0.0141922828758546,0.00725141659657933,-0.252200474387097,-0.516723688516619,-0.475989710978625,0.493315080225208,0.0898297883486721,-0.199658072032426,-0.516406245594279,-0.507716249101671,0.470190473850648,0.025634438099151,-0.252704423678163,-0.471002377851292,-0.552989977589675,0.476059991195052,-0.218231828765221,-0.375265994670356,-0.52806521191561,-0.462680005431535,0.518397712871776
"FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.nochance",0.0758910150514941,351,-0.183512642557269,0.169427941003828,0.21828588853424,0.0796798274639598,-0.178796589747563,-0.23608906208409,-0.305720850011675,0.247690614831385,0.335774978931279,0.405788092661507,0.436042709898638,0.151520396237428,0.196954112589459,0.224763967393752,0.181010350602887,0.197454711635153,0.0234228549577483,-0.0470689451122702,-0.195264306590265,-0.133857336475816,0.164120110933665,-0.0497791259567516,-0.0497791259567516,-0.0497791259567516,-0.0497791259567516,-0.0497791259567516,-0.0708273426796674,-0.195929939340574,-0.163123279204995,-0.199464055526593,0.222659020033534,0.0801107425129162,-0.145827165472136,-0.176172171183876,-0.224291152853356,0.195478658809159,0.137472416457728,-0.165227602822699,-0.263172710504927,-0.303776984907234,0.241925542706426,-0.180327873780072,-0.286798641509975,-0.474857820771097,-0.535738391928432,0.495368395513743
"FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.verylittlechance",0.159173720837525,351,-0.117515478345945,0.204464410386771,0.32697523370521,-0.0129565613836646,-0.287928340046465,-0.333977280578532,-0.364217850747044,0.348363142359911,0.424657838498724,0.475662199843072,0.474012742797811,0.232989292902346,0.283936267679042,0.322546817433815,0.272902038946642,0.31651240656979,-0.0215369208349746,-0.109817652494744,-0.24555262488841,-0.192050760944822,0.252266113874664,-0.0844980760065753,-0.0844980760065753,-0.0844980760065753,-0.0844980760065753,-0.0844980760065753,-0.11499699263413,-0.297267028256262,-0.249312382198318,-0.260458126908228,0.319974616199847,0.0285326117049773,-0.231657415660802,-0.268176360195596,-0.271898931677219,0.281262594965135,0.0441062475569173,-0.269858226807335,-0.365423800964991,-0.366944188274351,0.349951399116292,-0.171403676455542,-0.319527275972394,-0.555790120296763,-0.58071871212989,0.546186842194063
"FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.somechance",0.349833705162198,351,0.263611064909845,-0.122180154343534,0.0307233547957374,-0.231844355695684,-0.105150890417771,0.0424327445161992,0.148256046955047,-0.0198093501653865,-0.0805562124078423,-0.150896664237577,-0.260092356447803,-0.0228522416332381,0.0138642194105676,0.0595344791045043,0.0511447725568036,0.074281232544371,-0.13360941893627,0.0766078627704073,0.0546696913880131,0.0966959712994797,-0.0557653407576736,-0.153548801301785,-0.153548801301785,-0.153548801301785,-0.153548801301785,-0.153548801301785,-0.211552415429211,-0.14330204054011,0.0303541978087584,0.142304067699365,-0.00257946259812537,-0.221076269310545,-0.135057810696885,0.0351015784599689,0.135270963935774,-0.0102242366986246,-0.239284451911455,-0.157306778307188,-0.00478414756850792,0.137655616685315,0.0211809724789171,0.299347309901085,0.272413398129887,0.111484564719647,0.0439272351198302,-0.209986765302996
"FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.verygoodchance",0.415101558948783,351,0.027032069067947,-0.121887806174631,-0.263720209079921,0.0672970485135408,0.257824669607351,0.24534422780758,0.245962324150814,-0.266095639788317,-0.315178441814599,-0.340563167257698,-0.308349327582106,-0.168742119476238,-0.226808104152663,-0.275293887500131,-0.229700840148841,-0.267497147675547,0.0546540593124193,0.0442267695947357,0.179487245656312,0.111870969880476,-0.170507099099077,0.122958500206582,0.122958500206582,0.122958500206582,0.122958500206582,0.122958500206582,0.169542297838976,0.284235632724524,0.178619671229429,0.154221776991561,-0.248696714225616,0.0416247950107064,0.228073215115981,0.191441278577432,0.172413646648156,-0.215380614041745,0.0187333467480291,0.263885330790406,0.290487922068617,0.250787159768543,-0.280837617017954,0.0393478764211832,0.166863391386952,0.423746218372267,0.486572584301745,-0.387917166411332
"FUTACT15","Future Act: Graduate with honors","FUTACT15.nochance",0.0382200063757119,351,-0.115603365497978,-0.36467862669825,-0.578746660793883,0.343779807292033,0.477592611700562,0.53446212876091,0.496440766412721,-0.576829922522884,-0.583635637192473,-0.581855141350895,-0.537348507821875,-0.484364433080276,-0.548948135984405,-0.542381737610285,-0.54253183341223,-0.563486738655664,0.0863913503056402,0.364437077897449,0.465923137285207,0.377964274441041,-0.556632208161631,0.270547909869323,0.270547909869323,0.270547909869323,0.270547909869323,0.270547909869323,0.250848884409383,0.404380156301214,0.506631021129911,0.40980010843942,-0.546063543798675,0.233830254769885,0.420113765708922,0.502356861636274,0.451685218664779,-0.545458355423759,0.297439889137793,0.40342485882697,0.4858983366684,0.502841550376767,-0.560780357584576,0.205779741098031,0.348976873715066,0.464753206740463,0.428368658201207,-0.473646344147593
"FUTACT15","Future Act: Graduate with honors","FUTACT15.verylittlechance",0.176371133966919,351,-0.157351490763583,-0.440966312818123,-0.558660893288343,0.287865943374427,0.429193798722952,0.534324404419106,0.528898963138681,-0.571413906520412,-0.595281630634127,-0.617007312771404,-0.607822145706664,-0.478730906781351,-0.533210459184022,-0.526325818411284,-0.531330384799864,-0.542053341799643,0.0900254371253762,0.347490885424545,0.464017412125065,0.386929710385359,-0.554853681195892,0.243494113581899,0.243494113581899,0.243494113581899,0.243494113581899,0.243494113581899,0.217108076208703,0.347693095177857,0.526548114399749,0.433245627107829,-0.544205632797605,0.197438577735314,0.386328532392563,0.492701845636788,0.48026609599654,-0.542164779434718,0.234875816390777,0.365773996340722,0.50526735568418,0.524059278967159,-0.555229563254332,0.142426573091256,0.295997219346456,0.507474883165691,0.52553838297768,-0.494303697808404
"FUTACT15","Future Act: Graduate with honors","FUTACT15.somechance",0.575740822339018,351,-0.0304426564496195,0.204455103472113,0.525707596023151,-0.371237656199716,-0.465104296883676,-0.474458348679065,-0.385043155811037,0.506976914311576,0.484294838823027,0.467314198852575,0.412243729964252,0.403923673716762,0.471477100471316,0.492155303029683,0.479228010079328,0.510890715228163,-0.0691206207542063,-0.299543957977427,-0.431873609581117,-0.283386682948976,0.467428962898473,-0.251408125577571,-0.251408125577571,-0.251408125577571,-0.251408125577571,-0.251408125577571,-0.28176650568725,-0.372897340514966,-0.449855925225677,-0.308558205895401,0.473450915737822,-0.24571538479684,-0.421735673310833,-0.429568114338893,-0.34255852846881,0.466993730289174,-0.353874355382346,-0.394455252348022,-0.410961670640233,-0.386375750261472,0.489430764043935,-0.318642343889328,-0.427897812137355,-0.413196423147382,-0.285534397197927,0.452410414748059
"FUTACT15","Future Act: Graduate with honors","FUTACT15.verygoodchance",0.209668037318352,351,0.211228899806335,0.416539862645955,0.396189955677006,-0.155273651335103,-0.276505558644699,-0.390397208637649,-0.429829866906941,0.419757936319165,0.459642154646956,0.490523736985814,0.501371546628995,0.36579564329016,0.39678196633854,0.374233719815931,0.387494537948383,0.384612155363965,-0.071518262441402,-0.266185406673496,-0.326636891379866,-0.318912594148749,0.422643447552027,-0.164919812524224,-0.164919812524224,-0.164919812524224,-0.164919812524224,-0.164919812524224,-0.11275451654069,-0.233154410217238,-0.388799713209027,-0.357788292153416,0.404704923368688,-0.111621692080052,-0.243169364931994,-0.368803464815437,-0.395304358837855,0.406813923308768,-0.0995248553169756,-0.235556591855281,-0.386626152095945,-0.426829447248336,0.41007590463452,-0.00143389755758587,-0.127556589491329,-0.379245439827212,-0.466503948563949,0.344432308170807
"FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.nochance",0.199693146210387,336,-0.0679708064512843,-0.106775214788425,-0.284961405611386,0.175841865234578,0.306554707815714,0.273180922156707,0.159996685362936,-0.265398123616551,-0.268130725101964,-0.250172407312243,-0.180252003841997,-0.20545462934562,-0.286466618096267,-0.265108793204614,-0.250493919967755,-0.299985668394556,0.1295302308466,0.159707078355961,0.118549063017362,0.038844317331224,-0.173990554653131,0.21438476686671,0.21438476686671,0.21438476686671,0.21438476686671,0.21438476686671,0.160589558862674,0.296916236216677,0.187967153385117,0.141377130784872,-0.247612904884745,0.106764202303271,0.257219433560806,0.237550046031501,0.120054346263488,-0.223165141174266,0.137202331721311,0.286805320893585,0.314829227293922,0.192660147372264,-0.29067825172775,0.0504177285515134,0.121229970620581,0.262403877199114,0.185314255522968,-0.20595277103279
"FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.verylittlechance",0.249878037453717,336,0.136751462374141,-0.0107718302937472,-0.00152395653044948,-0.168282102078544,-0.0033721755153396,0.0601712755272227,0.0639707541638351,-0.0208333511124854,-0.0713509371140083,-0.125514943547976,-0.16033260894987,-0.0120893972859399,-0.0025866952565323,-0.0149482955604194,0.0220070970512982,0.019105484778032,-0.0489807404491791,0.0197873556839609,0.0815338756160023,-0.0411165707592989,-0.0109020092515044,-0.0221949556768115,-0.0221949556768115,-0.0221949556768115,-0.0221949556768115,-0.0221949556768115,-0.00856766610006703,0.018837077591327,0.028900489999889,-0.0252270478595765,-0.00257604650520188,-0.133363498439624,-0.0627991425723873,0.0449730986182271,0.0312056663021638,0.0063106795957875,-0.216178351079389,-0.0124464896279728,0.0741562471797184,0.0680192224334644,-0.00727158895432414,0.0648936888044686,0.111128171135693,0.263015333767293,0.309718790948297,-0.25705484538959
"FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.somechance",0.350359767624854,336,0.0918469834145094,0.0256969737672697,0.288473815830363,-0.283417964571223,-0.309609214226842,-0.25451149468509,-0.0971791855886933,0.249118055667547,0.213726040612871,0.16885651572178,0.0764644748219888,0.178159258593042,0.285348583470208,0.274037496458629,0.271586869252147,0.299347887082977,-0.0866446439051062,-0.180712240845347,-0.113428902808152,-0.0391452600864637,0.165603626099127,-0.289854664895092,-0.289854664895092,-0.289854664895092,-0.289854664895092,-0.289854664895092,-0.227711154811573,-0.28015130088095,-0.198678999432428,-0.103849222330907,0.242573162138418,-0.211801820967133,-0.286772957248276,-0.219603173302395,-0.0738440028295511,0.218748371847848,-0.240377121750839,-0.287008795049947,-0.288595546010333,-0.117265942837614,0.267417514536388,-0.0431608992933579,-0.100986879023808,-0.212185610565494,-0.0992792482993959,0.147709789488231
"FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.verygoodchance",0.200069048711043,336,-0.0744995927254116,0.100225219855313,0.0972298880402845,0.114499137144942,-0.10212417424076,-0.14356797656,-0.137521933744754,0.1157993378927,0.173502891923093,0.218346312710637,0.230559786686906,0.0975362503336536,0.10162788201395,0.0945373876587917,0.0589690313409547,0.093076245968525,-0.0458168912982436,-0.0524162061354477,-0.0931764391955192,0.011199657818176,0.0726753532498566,-0.00824286312260683,-0.00824286312260683,-0.00824286312260683,-0.00824286312260683,-0.00824286312260683,-0.00354815385222618,-0.125877758389667,-0.0748445134228694,-0.0602978611891652,0.090900152664842,0.115898801656238,-0.0311114315167324,-0.121670717822817,-0.0925530880109185,0.0767031878696392,0.153297092987236,-0.091878285944232,-0.171623006172974,-0.160064205885629,0.121387612740457,-0.0611581594175168,-0.122302567289082,-0.282579097446158,-0.308726182530242,0.26508694499742
"FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.nochance",0.00529721936860382,351,0.0418774052293908,-0.217667290265671,-0.351669650295792,0.114593849237497,0.331148912658324,0.401216116210746,0.279243308531811,-0.359889508532814,-0.350368005810918,-0.348186189490034,-0.330193278467484,-0.348322361972826,-0.35289213916421,-0.323237033345042,-0.307162307995287,-0.303224062279876,0.0817416477349337,0.314037402619419,0.305459096263205,0.167759110123669,-0.363384604132578,0.0960283008616346,0.0960283008616346,0.0960283008616346,0.0960283008616346,0.0960283008616346,0.100979223367771,0.277053034959019,0.341126609849205,0.204892353606807,-0.322158998324982,0.0432703538953923,0.218858424399731,0.411051441792811,0.241913395145929,-0.326618551408354,0.0503087684210074,0.245028709568326,0.318852242182934,0.311838882301284,-0.322805555746345,0.328923308334347,0.408547637112034,0.365333778820048,0.177724494103924,-0.391241991774091
"FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.verylittlechance",0.0327176483316188,351,-0.0262132397702915,-0.395447067688743,-0.503046146017895,0.105093930035497,0.406033193300505,0.578199083545721,0.52095757141175,-0.546842008035815,-0.565540676137844,-0.575844622324437,-0.543590439414546,-0.473503065014106,-0.478143169813454,-0.46708701669194,-0.446217090054582,-0.466230236822106,0.101628056752162,0.366538895287333,0.457538150023374,0.327649962625489,-0.535019695896089,0.100862891909935,0.100862891909935,0.100862891909935,0.100862891909935,0.100862891909935,0.0895416812138693,0.330290030254105,0.536097901511508,0.396321005415819,-0.501587403778246,0.0155932105403921,0.277662748081866,0.53935542359536,0.476829219575021,-0.499542209941389,0.042515564136966,0.34052943512487,0.517659145728242,0.53674510551554,-0.517645031450498,0.338211366252514,0.471099848949353,0.564527132439459,0.457025906846544,-0.586843937083478
"FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.somechance",0.38508976517499,351,-0.130364146962298,-0.4162420008661,-0.33575600657454,-0.0551305030013932,0.21183121585218,0.426997037013873,0.480841315297656,-0.405708609012476,-0.450570072896199,-0.492221745749296,-0.515708565419792,-0.335195159127912,-0.325232686952309,-0.307802194358101,-0.308159754811572,-0.308274460080299,0.00850202758085002,0.242109125146067,0.371086027780282,0.330698148041139,-0.420097607752551,-0.0184646858176738,-0.0184646858176738,-0.0184646858176738,-0.0184646858176738,-0.0184646858176738,-0.0525174391995188,0.163060993161916,0.409959967766531,0.38124249638886,-0.374719856175938,-0.0922034721711012,0.129524506053487,0.389896686349578,0.463595651787308,-0.3862759857602,-0.090759674456968,0.168742737691084,0.39842647101244,0.476695263092927,-0.381795693765877,0.125637683879953,0.252016980745148,0.437097142706396,0.475728522019256,-0.434923319450695
"FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.verygoodchance",0.576895367124787,351,0.107123890176467,0.425627674037058,0.391233020016396,0.0157223254981087,-0.271035213490129,-0.482123955009472,-0.506828519234133,0.456556576861949,0.495737849276822,0.53089764032517,0.541723363252684,0.384248436659962,0.377561040797096,0.359979532984405,0.355010812569086,0.359245710770953,-0.0324791944568746,-0.285722652132082,-0.407285109054776,-0.340828279044193,0.465574271782873,-0.0115859214832826,-0.0115859214832826,-0.0115859214832826,-0.0115859214832826,-0.0115859214832826,0.0176394035873829,-0.21348985670008,-0.456740541847932,-0.397469641494881,0.420458110943786,0.067758979749207,-0.172833306601333,-0.444758297774673,-0.481891412269906,0.429386790571833,0.060470309236067,-0.218731827175331,-0.442580670193132,-0.508456239973137,0.429570344367493,-0.187914794167346,-0.320539706789954,-0.485523952453838,-0.484272582606149,0.489818558183339
"FUTACT20","Future Act: Need extra time to complete your degree requirements","FUTACT20.nochance",0.148206288671433,351,0.0419518559776028,0.253715206024458,0.319401550590689,-0.160125408755652,-0.219782230161889,-0.312405947605656,-0.319442951678138,0.330501107868917,0.331191504647234,0.35904690081862,0.372217271437602,0.296622497661722,0.328521414287903,0.33326575290756,0.349802551383405,0.269262013233054,-0.0177566054912032,-0.195016101915794,-0.317289746043106,-0.246556198584068,0.34141009214987,-0.136952831719029,-0.136952831719029,-0.136952831719029,-0.136952831719029,-0.136952831719029,-0.189360325284993,-0.158892343966857,-0.332707679918953,-0.287247400370703,0.344819202896653,-0.203801672888028,-0.227568837627193,-0.27635492598141,-0.309460219509571,0.343349874468605,-0.0848842449039712,-0.164082948039081,-0.278590512360917,-0.284689671992322,0.285717598569482,-0.111331511996479,-0.18522568167592,-0.324732553116357,-0.404617521573326,0.34776595390251
"FUTACT20","Future Act: Need extra time to complete your degree requirements","FUTACT20.verylittlechance",0.47328543695879,351,-0.0971988823224306,0.234096796421924,0.425711365197367,-0.266016048316577,-0.354054820355466,-0.40604767434297,-0.318659142904502,0.410426012494131,0.404621612290642,0.423920081671061,0.436671432577096,0.362105304271356,0.411772770233185,0.394239564571568,0.415509779411624,0.377550846481196,-0.0633272981933453,-0.265399589427547,-0.357243643486603,-0.264056811180792,0.408802941428747,-0.172192833149027,-0.172192833149027,-0.172192833149027,-0.172192833149027,-0.172192833149027,-0.193207226565256,-0.261189107097696,-0.388591281831645,-0.257073457233872,0.3793772821321,-0.230838908834127,-0.328913637933796,-0.35902963348454,-0.294862067160695,0.393668494043988,-0.205502255958055,-0.270804787869945,-0.346175258950821,-0.308956882466677,0.369849482141503,-0.341122052808734,-0.412365602823813,-0.401272371989168,-0.273521755966972,0.445340825920015
"FUTACT20","Future Act: Need extra time to complete your degree requirements","FUTACT20.somechance",0.313118271744653,351,0.0437691070306723,-0.26094848659943,-0.414153857716994,0.236370819877625,0.320453590008084,0.394991916369294,0.358773682436776,-0.412428284611227,-0.41196682641507,-0.434946978790463,-0.440924872440632,-0.3641813845368,-0.410424224649173,-0.406596920166077,-0.424864201540785,-0.361842834794839,0.0440905826708347,0.254674560305821,0.374392961841139,0.283531681385379,-0.415840834556835,0.168743230297831,0.168743230297831,0.168743230297831,0.168743230297831,0.168743230297831,0.20498355081439,0.240696184168272,0.399501433475424,0.312855457930628,-0.407220803999688,0.234982537941415,0.311801046885461,0.349855486407235,0.342009992060688,-0.410974183210886,0.165589606179023,0.246636169537291,0.343395041871682,0.330428715497668,-0.365417829462717,0.25556484968444,0.332390373737145,0.398970724332999,0.365963746220685,-0.436136348087797
"FUTACT20","Future Act: Need extra time to complete your degree requirements","FUTACT20.verygoodchance",0.0653900026251236,351,0.036166055405253,-0.230635364563224,-0.357638382204116,0.21942455940978,0.287917555917015,0.352240499411568,0.26875015835743,-0.346370290688343,-0.336621854698949,-0.36210351711659,-0.392891376068845,-0.312037338326841,-0.350949858528134,-0.330947238389775,-0.355279260001181,-0.3099252591142,0.0515583877487793,0.225296479885276,0.30783692469406,0.228861939672065,-0.350669182871345,0.152860649241743,0.152860649241743,0.152860649241743,0.152860649241743,0.152860649241743,0.185962482717671,0.197794920232752,0.335163562282204,0.204422134450124,-0.315723067090427,0.213307275548639,0.267994035329811,0.310230985421799,0.245116160529373,-0.333967897296247,0.153789413239112,0.210930625379768,0.302293757174255,0.265435855804166,-0.309383284251404,0.258057453513811,0.329541885241559,0.350830703445896,0.28152438540471,-0.386837726747412
