corr_type,Name,Description,Summary,wtdprop,n_colleges,mr_kq5_pq1,mr_ktop1_pq1,k_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,par_q1,par_q2,par_q3,par_q4,par_q5
Private non-profit,GOAL03,"Goal: Becoming accomplished in one of the performing arts (acting, dancing, etc.)",GOAL03.veryimportant,0.08703868,280,-0.135702932,0.07235848,-0.285272494,0.317822354,0.401462254,0.204216589,0.01852181,-0.229190144,-0.16658661,-0.075175486,0.107508401,-0.167641682,-0.255586006,-0.327874368,-0.344161442,-0.302375791,0.143459196,0.167786941,0.04190356,-0.037164043,-0.119894385,0.217496028,0.278583438,0.1343036,0.034352013,-0.213121862,0.311438188,0.403943304,0.161507034,0.014124354,-0.247504586,0.30989943,0.418671274,0.248856744,0.041454286,-0.271498689,0.294175935,0.39545201,0.276032025,0.022166213,-0.261936884,-0.06431525,-0.102557431,-0.05430618,-0.134835296,0.113641063
Public,GOAL03,"Goal: Becoming accomplished in one of the performing arts (acting, dancing, etc.)",GOAL03.veryimportant,0.071407969,71,0.090961647,0.092273902,-0.006663469,0.307402348,0.067525697,-0.121342432,-0.100683695,0.037882478,0.079899012,0.169560684,0.268482164,0.003332767,0.006331849,0.012834529,-0.062767598,-0.030148394,0.275399875,-0.018648133,-0.202074429,0.011154637,0.042592034,0.176915231,0.012508805,-0.142273377,-0.017893336,0.038433094,0.29253099,0.027862543,-0.136030082,-0.119654033,0.06061391,0.381821963,0.13220104,-0.114997898,-0.038602796,-0.016554469,0.221977666,0.11545317,-0.033284475,-0.112277647,0.010411063,0.106130274,-0.017007627,-0.341327166,-0.442369153,0.25247667
Private non-profit,GOAL04,Goal: Becoming an authority in my field,GOAL04.essential,0.213687087,280,0.526959901,0.404347363,0.18648875,-0.091161206,-0.061746415,-0.169158891,-0.288813878,0.218035225,0.255685329,0.28065875,0.274826368,0.211870187,0.205519713,0.191319875,0.243711643,0.196237126,-0.146261585,-0.058387575,-0.068190157,-0.211582694,0.216649168,-0.141946203,-0.088308039,-0.192630804,-0.189089032,0.230378143,-0.093203442,-0.039267844,-0.187651383,-0.281706555,0.240928893,-0.161667335,-0.096261934,-0.161606352,-0.29197016,0.255527629,-0.036980461,-0.088718347,-0.216227562,-0.266124601,0.225880265,0.442158503,0.272766761,-0.151366473,-0.441592326,0.062842174
Public,GOAL04,Goal: Becoming an authority in my field,GOAL04.essential,0.212908531,71,0.265966614,0.180847594,-0.14511618,0.428468563,0.229323528,0.037358019,-0.117365562,-0.063638842,0.000460043,0.060479708,0.119341438,-0.097721863,-0.073850005,-0.095310007,-0.149657675,-0.158209434,0.217390467,0.116441703,-0.051666925,-0.042225665,-0.040683184,0.22647923,0.074810456,0.008087608,-0.060393899,-0.03089686,0.351877726,0.096043164,0.01091852,-0.151534449,-0.010202227,0.383266764,0.278100157,0.032109378,-0.126963222,-0.056913714,0.398889625,0.247580838,0.029391533,-0.083988714,-0.078722742,0.346674968,0.322108724,-0.06734907,-0.422873406,-0.026838675
Private non-profit,GOAL04,Goal: Becoming an authority in my field,GOAL04.notimportant,0.079050481,280,-0.280406144,-0.433078879,-0.678059427,0.540129495,0.625585266,0.568780227,0.431233682,-0.630172804,-0.602378372,-0.584593512,-0.495839704,-0.549082231,-0.646163915,-0.645511473,-0.69723311,-0.678533256,0.333668712,0.289963134,0.310304753,0.27937307,-0.524659896,0.461789846,0.515484403,0.448508374,0.286166398,-0.595027302,0.44351874,0.503542196,0.524426763,0.366391914,-0.614839656,0.489167535,0.603768211,0.54878218,0.399760309,-0.632999459,0.443518519,0.594996945,0.585249501,0.430185704,-0.639371998,0.032652056,0.195084072,0.496536989,0.503254427,-0.42711025
Public,GOAL04,Goal: Becoming an authority in my field,GOAL04.notimportant,0.075473404,71,-0.138897674,-0.3559282,-0.4797344,0.219739821,0.445231151,0.47388495,0.395588371,-0.478901345,-0.49876998,-0.50676797,-0.48654226,-0.419411104,-0.49598075,-0.454763848,-0.458310969,-0.495137807,0.141909209,0.316299409,0.372752921,0.3219512,-0.425818905,0.334199569,0.447940026,0.400617601,0.298091084,-0.455088406,0.223273996,0.426640482,0.4305493,0.323616658,-0.446490353,0.099320643,0.378937899,0.467607766,0.36486972,-0.456882691,0.183895783,0.462143767,0.500072705,0.407424766,-0.494729794,0.10899181,0.188321239,0.374856004,0.37113644,-0.359745885
Private non-profit,GOAL04,Goal: Becoming an authority in my field,GOAL04.somewhatimportant,0.30016296,280,-0.474127866,-0.456146282,-0.344383554,0.154662102,0.218462129,0.336647551,0.418370049,-0.38017005,-0.413857564,-0.434991824,-0.409233504,-0.329810589,-0.342478723,-0.34553669,-0.390296655,-0.345848532,0.184383292,0.153582446,0.169976687,0.270983211,-0.345918488,0.189954215,0.208454701,0.310067375,0.299973974,-0.379404022,0.163530286,0.172599017,0.336417459,0.365171822,-0.390613188,0.191457273,0.23228822,0.320431464,0.409027994,-0.407831669,0.0938536,0.227157168,0.370723577,0.396214507,-0.383529895,-0.311308188,-0.125954092,0.306679594,0.558547697,-0.228388594
Public,GOAL04,Goal: Becoming an authority in my field,GOAL04.somewhatimportant,0.299463364,71,-0.239953609,-0.17942323,0.037565666,-0.364943788,-0.122005587,0.055087061,0.201648235,-0.039873637,-0.105259493,-0.16225505,-0.205995188,0.015326408,-0.005900048,0.003811388,0.055932843,0.046809903,-0.196197895,-0.039138367,0.121331147,0.110748769,-0.046571766,-0.218748184,-0.001085425,0.06408905,0.147146704,-0.05518151,-0.285321586,-0.015105298,0.06705922,0.212942476,-0.076448011,-0.356635731,-0.183744215,0.043308212,0.199291144,-0.031896868,-0.341277011,-0.144144088,0.068211407,0.168309432,-0.026256951,-0.275227889,-0.210575942,0.176310406,0.494788627,-0.094287244
Private non-profit,GOAL04,Goal: Becoming an authority in my field,GOAL04.veryimportant,0.407099472,280,0.034736142,0.349376994,0.772333808,-0.542106983,-0.757002331,-0.694115793,-0.487951486,0.72788404,0.687943316,0.660311445,0.555413553,0.595490055,0.70962711,0.737179682,0.758282403,0.758484589,-0.309827114,-0.375013788,-0.399708745,-0.275013164,0.588744791,-0.437869676,-0.601277954,-0.511156655,-0.359722392,0.675134168,-0.466077924,-0.622218113,-0.623700685,-0.367442176,0.690772236,-0.431071889,-0.699482231,-0.666204346,-0.44170215,0.706671307,-0.461729935,-0.697135357,-0.677952346,-0.493710374,0.727596736,-0.329430293,-0.450932077,-0.617860961,-0.493690125,0.594273013
Public,GOAL04,Goal: Becoming an authority in my field,GOAL04.veryimportant,0.412154701,71,-0.00076127,0.259287166,0.657292227,-0.43123681,-0.650784418,-0.594005002,-0.465576817,0.625781938,0.627071497,0.611372042,0.549512435,0.545457534,0.601412758,0.592204555,0.615029365,0.68154262,-0.225950655,-0.450780173,-0.438345124,-0.394202307,0.543283059,-0.374278593,-0.548539449,-0.484707637,-0.400413268,0.564186234,-0.417608083,-0.548751949,-0.522294998,-0.351355836,0.551631194,-0.246050777,-0.583256686,-0.556565443,-0.414357819,0.578171083,-0.380495148,-0.664068298,-0.624016731,-0.485747058,0.646733666,-0.323963116,-0.45839525,-0.505779656,-0.333549833,0.541394913
Private non-profit,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.essential,0.045273384,280,0.169468229,0.132294839,0.026841203,-0.166170728,0.07223988,0.057712172,-0.02923564,0.00921813,0.015698316,0.03354683,0.084184464,0.045380175,0.017289579,0.017506285,0.022466099,0.034554092,-0.062104495,-0.013732122,0.048455434,-0.063065,0.037952805,-0.073614204,0.003287751,0.021256823,0.039169296,-0.009127023,-0.149052436,0.122947029,-0.003263475,-0.010342693,0.00472485,-0.173249416,0.049844317,0.110288724,-0.028321601,-0.002494418,-0.145360385,0.067723312,0.057739694,-0.022444012,0.012543622,0.190847961,0.097020994,-0.148009231,-0.27963651,0.096087099
Public,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.essential,0.043540024,71,0.156116176,-0.105658169,-0.127955927,0.235735829,0.206019546,0.079275451,-0.074223231,-0.069236286,-0.051109029,-0.045783861,-0.075048786,-0.099997047,-0.096938585,-0.085681362,-0.119322538,-0.149440173,0.111977898,0.109166402,-0.024840175,0.021711658,-0.053173535,0.293312387,0.121815608,-0.0082742,-0.119314114,-0.021014775,0.199324686,0.150776001,0.02649492,-0.131506719,-0.015543741,0.185323912,0.206011543,0.092162817,-0.091120069,-0.055938562,0.174567027,0.257040057,0.128338197,-0.045185736,-0.098873526,0.249677507,0.192608564,-0.05015828,-0.28548872,-0.014461428
Private non-profit,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.notimportant,0.332120116,280,-0.183894949,-0.218286574,-0.323740905,0.453528929,0.268637972,0.18226507,0.094027172,-0.251292399,-0.208141309,-0.215110042,-0.233291274,-0.267631818,-0.286297966,-0.305754484,-0.327093712,-0.327266132,0.221883361,0.148293065,0.061250551,0.090309044,-0.21524583,0.298513938,0.223941358,0.147648719,0.019396099,-0.215896679,0.38621267,0.177059279,0.208821972,0.041897349,-0.232773593,0.432619482,0.279041846,0.137619535,0.077594799,-0.240208936,0.383684261,0.253193477,0.18511604,0.095562396,-0.257657575,-0.077182245,0.055710694,0.328872276,0.385029479,-0.263406214
Public,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.notimportant,0.330317799,71,-0.569574986,-0.368952963,-0.110024655,-0.198455754,0.019014845,0.21548919,0.26201915,-0.178693758,-0.187296419,-0.201198391,-0.184403747,-0.210297319,-0.2210937,-0.166164629,-0.132200453,-0.079266593,0.042749294,0.121988047,0.307684382,0.159713869,-0.25379742,-0.076943235,0.155300375,0.32101614,0.269679583,-0.275587616,-0.13544283,0.040440924,0.275644438,0.305844218,-0.237585404,-0.21881173,0.0163118,0.232020595,0.281961152,-0.206331204,-0.128048177,-0.076151052,0.14557435,0.266498803,-0.148382005,-0.437334498,-0.266222375,0.164105689,0.52379453,-0.03004777
Private non-profit,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.somewhatimportant,0.476729138,280,0.110795777,0.121441608,0.410129588,-0.522865918,-0.459552213,-0.265241642,-0.027664834,0.306017958,0.225784579,0.204776767,0.157950494,0.29451531,0.366652956,0.401092474,0.433524158,0.414556266,-0.264784846,-0.17054555,-0.095248635,-0.006887237,0.213345772,-0.362513046,-0.322511253,-0.180183315,-0.02629074,0.279262621,-0.437285704,-0.3882979,-0.246165913,0.017773198,0.287077234,-0.494288835,-0.460098047,-0.275876384,-0.015892228,0.314675793,-0.445718996,-0.442655058,-0.27526089,-0.039433687,0.318557055,-0.035217904,-0.099794695,-0.229449486,-0.163196452,0.176110747
Public,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.somewhatimportant,0.480730561,71,0.385262654,0.523134926,0.259424349,-0.072851511,-0.256312963,-0.308831078,-0.173029364,0.257599277,0.25558881,0.270853398,0.295761541,0.315713115,0.342069963,0.271509509,0.270796062,0.253816008,-0.194200511,-0.223860374,-0.261624322,-0.194306363,0.307280109,-0.305860846,-0.313972194,-0.303522492,-0.103907924,0.295898752,-0.110221557,-0.222878009,-0.307301453,-0.140774956,0.2542763,-0.004247168,-0.254851823,-0.3336405,-0.155923238,0.259782287,-0.056003015,-0.217198841,-0.308828622,-0.213445481,0.263794315,0.148351398,0.052399923,-0.136879803,-0.216225883,0.062803345
Private non-profit,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.veryimportant,0.145877362,280,0.159529583,0.236838626,0.247995175,-0.31965714,-0.156045396,-0.150970626,-0.138924774,0.209685233,0.193044639,0.214421974,0.261009723,0.230410102,0.219525313,0.226761303,0.236650103,0.246551413,-0.159440848,-0.127742272,-0.061817406,-0.130729789,0.204800916,-0.214678454,-0.150336792,-0.137891694,-0.036332906,0.175631068,-0.27484656,-0.071517155,-0.183744628,-0.089405806,0.193261941,-0.300481258,-0.162800764,-0.08626824,-0.118274683,0.18767197,-0.264822565,-0.13864617,-0.147770328,-0.135513526,0.20912145,0.070112893,-0.074673714,-0.345571862,-0.435739905,0.296044587
Public,GOAL06,Goal: Becoming involved in programs to clean up the environment,GOAL06.veryimportant,0.145411616,71,0.466180324,0.18300073,0.020769875,0.237320601,0.073671183,-0.114671503,-0.21675291,0.095882153,0.100303934,0.105497802,0.074295992,0.11289884,0.104580912,0.073501808,0.040612411,-0.010055295,0.0376499,-0.060241312,-0.240210917,-0.093368611,0.161122261,0.217591985,-0.040198662,-0.233989701,-0.263391636,0.186376762,0.192738728,0.043328581,-0.179588889,-0.280468157,0.159837895,0.239026734,0.076670924,-0.126628056,-0.253531991,0.129815553,0.147459061,0.158970897,-0.033309143,-0.205387244,0.060164529,0.410858737,0.259273195,-0.107933551,-0.465790191,0.000364292
Private non-profit,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.essential,0.149419679,280,0.569559285,0.182975551,0.131167743,-0.086792883,-0.069354565,-0.126262247,-0.183327632,0.15712319,0.153364333,0.118489171,0.012943115,0.138726464,0.135177115,0.185538261,0.225733768,0.141863811,-0.12049931,-0.020399217,-0.037070792,-0.115049169,0.128564348,-0.102419441,-0.057017771,-0.152841601,-0.131997794,0.168128852,-0.154001323,-0.073406738,-0.162167581,-0.195709922,0.211607232,-0.203028942,-0.136360072,-0.139886504,-0.194359471,0.217988286,-0.031999256,-0.104644953,-0.190444791,-0.167623518,0.172694318,0.51847361,0.406857757,0.026068568,-0.27027355,-0.117230801
Public,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.essential,0.155753366,71,0.346758907,0.01836433,-0.36435887,0.491818922,0.42451053,0.274785968,0.037590043,-0.272206175,-0.238045144,-0.230168414,-0.2428087,-0.284690875,-0.278199352,-0.306139635,-0.332255915,-0.356384256,0.2209825,0.248215287,0.155046777,0.077083252,-0.226053703,0.3082635,0.229262321,0.226472726,0.054584238,-0.222144604,0.41459381,0.300398154,0.243574917,-0.051586671,-0.204690377,0.373440817,0.432402221,0.246453027,-0.040227924,-0.21322566,0.402778684,0.447527932,0.249466972,0.073097373,-0.272673763,0.550395684,0.571672227,0.208554406,-0.22479411,-0.337964527
Private non-profit,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.notimportant,0.343516297,280,-0.522526618,-0.28355026,-0.453044516,0.318080586,0.397733301,0.40914276,0.381207059,-0.459940438,-0.434440778,-0.37483005,-0.213911349,-0.381462563,-0.417549592,-0.483346035,-0.526937679,-0.462075432,0.238982247,0.175948209,0.216698486,0.229310051,-0.375646022,0.254036981,0.307217221,0.373081861,0.278264669,-0.44308713,0.321099471,0.341755781,0.404204548,0.355589368,-0.492668107,0.365362813,0.435325043,0.402974754,0.375586735,-0.504592425,0.246441735,0.40764933,0.459734029,0.371932152,-0.479641974,-0.302139586,-0.164065811,0.206406445,0.405591877,-0.124987912
Public,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.notimportant,0.310448831,71,-0.495682364,-0.3034148,-0.009381059,-0.312883807,-0.10450373,0.070088571,0.357789496,-0.126736197,-0.15977715,-0.134489244,-0.038959354,-0.050542276,-0.08737662,-0.044470891,-0.060801974,-0.025694684,-0.13770514,-8.03E-05,0.157759561,0.275493763,-0.148802271,-0.177885314,0.065502701,0.101247514,0.322746139,-0.166470791,-0.248349975,-0.063467827,0.085809196,0.424406855,-0.171166139,-0.252407497,-0.103347461,0.101062072,0.446055122,-0.211815162,-0.250320867,-0.140088893,0.108690091,0.337405969,-0.139985138,-0.480169046,-0.432630176,-0.057533284,0.38564656,0.160300175
Private non-profit,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.somewhatimportant,0.290968384,280,-0.189744636,0.169340372,0.570619474,-0.46818709,-0.564818927,-0.471337566,-0.321042809,0.520536605,0.484042101,0.447015578,0.386932347,0.422778634,0.501367791,0.506669018,0.51334821,0.569260785,-0.191951708,-0.268678589,-0.311376675,-0.232882032,0.440651118,-0.279353384,-0.430092905,-0.369991076,-0.240202916,0.468649944,-0.301402128,-0.442311835,-0.407533879,-0.259602022,0.470243697,-0.315366508,-0.503106751,-0.437056903,-0.288530413,0.480493336,-0.448874853,-0.514537261,-0.420659288,-0.332050081,0.523526537,-0.488641153,-0.514569008,-0.419232301,-0.18031219,0.452286811
Public,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.somewhatimportant,0.302685127,71,-0.046143378,0.294141538,0.620811255,-0.437193937,-0.547046572,-0.530990705,-0.543313039,0.616747132,0.613132605,0.578154307,0.494580155,0.526468948,0.57075763,0.564508866,0.623890921,0.633416524,-0.160080255,-0.407772876,-0.426569288,-0.523053362,0.557969585,-0.268818716,-0.449261112,-0.489930437,-0.53613181,0.582628815,-0.370930009,-0.390718514,-0.514305411,-0.488960052,0.566816686,-0.317685262,-0.553187864,-0.512673312,-0.512520046,0.615929851,-0.369900213,-0.553686675,-0.547977605,-0.558797171,0.634235089,-0.362139796,-0.43698759,-0.303065641,-0.137327355,0.406214664
Private non-profit,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.veryimportant,0.21609564,280,0.455857047,0.25853644,0.461096143,-0.284767029,-0.433481054,-0.434790692,-0.382606077,0.470933437,0.44223601,0.383117112,0.213818348,0.383351023,0.419274069,0.490463111,0.524431259,0.46625603,-0.237458604,-0.195053373,-0.234763786,-0.194543835,0.373339433,-0.240723189,-0.333639548,-0.37793228,-0.278099524,0.449813029,-0.301179563,-0.380514955,-0.410266289,-0.345235149,0.49626482,-0.317432234,-0.458243798,-0.422393651,-0.374427165,0.507048837,-0.216709449,-0.435615846,-0.487115835,-0.378131462,0.49047468,0.226098674,0.096641647,-0.236007463,-0.399599809,0.166404424
Public,GOAL07,Goal: Becoming successful in a business of my own,GOAL07.veryimportant,0.231112675,71,0.560932552,0.335946476,-0.008289783,0.320757103,0.086783156,-0.067800674,-0.300233485,0.102351739,0.123117195,0.090526243,-0.013244833,0.045896878,0.071863913,0.029884586,0.04838162,0.002000823,0.103231961,0.00493486,-0.168425967,-0.205752099,0.133899954,0.157283521,-0.065553401,-0.098406219,-0.258893627,0.141856535,0.239889007,0.042554717,-0.068782274,-0.355603333,0.139885613,0.261465887,0.077950026,-0.107267036,-0.39676897,0.192672581,0.261430402,0.133145654,-0.094420481,-0.297143459,0.114550672,0.514099311,0.451487369,0.088619155,-0.340585618,-0.205147488
Private non-profit,GOAL08,Goal: Being very well off financially,GOAL08.essential,0.305372531,280,0.581264518,0.150756987,0.308350563,-0.371546583,-0.306237034,-0.215170034,-0.137508142,0.274821822,0.21701386,0.133350227,-0.029689332,0.254117608,0.30747668,0.354727936,0.404812899,0.333923836,-0.231095348,-0.105985725,-0.083071553,-0.07263069,0.203153451,-0.319480839,-0.213393593,-0.201169802,-0.097577572,0.275995957,-0.350244374,-0.299567652,-0.234726595,-0.15447939,0.323959804,-0.42852505,-0.373606882,-0.244796142,-0.163808008,0.342493345,-0.318364025,-0.329391348,-0.290169788,-0.128959594,0.308268554,0.469822864,0.376783429,0.034749843,-0.165114792,-0.144440575
Public,GOAL08,Goal: Being very well off financially,GOAL08.essential,0.352680509,71,0.371677468,0.041309212,-0.260193673,0.168074945,0.277510736,0.222433968,0.150111943,-0.231077301,-0.248906974,-0.275420972,-0.300090808,-0.169078158,-0.163634668,-0.214165334,-0.206655845,-0.24759567,0.046417474,0.116879841,0.144559607,0.148239762,-0.17014297,0.006525583,0.128423828,0.180359253,0.123023386,-0.16058352,0.19252312,0.170122584,0.165967986,0.079699812,-0.169003528,0.055548354,0.259702754,0.193857462,0.043760343,-0.156789457,0.095204251,0.284845861,0.191473102,0.192619182,-0.233211982,0.508620845,0.551395076,0.221222261,-0.068916861,-0.383050257
Private non-profit,GOAL08,Goal: Being very well off financially,GOAL08.notimportant,0.065715407,280,-0.329607224,-0.197707249,-0.563449361,0.585102219,0.597715438,0.420142561,0.20496401,-0.481030857,-0.406766662,-0.33813788,-0.19283333,-0.437322895,-0.538051713,-0.565225903,-0.622461715,-0.575032601,0.340134458,0.238278066,0.187330788,0.108446115,-0.362516054,0.492487185,0.449841923,0.31497693,0.1324545,-0.456445888,0.486750233,0.516929777,0.402843997,0.182986757,-0.491558068,0.566042064,0.635856157,0.427049315,0.199087824,-0.515150593,0.499905694,0.579144369,0.474125917,0.205055861,-0.50585012,-0.112669133,-0.028491138,0.232671111,0.251653293,-0.147446559
Public,GOAL08,Goal: Being very well off financially,GOAL08.notimportant,0.038180013,71,-0.291916998,-0.165280426,-0.153483655,0.278095034,0.213318091,0.111135627,-0.022318555,-0.111869273,-0.058509993,0.002813833,0.070365697,-0.1945326,-0.204063996,-0.143382836,-0.193413178,-0.189396783,0.233088176,0.221960183,0.069435263,0.009802184,-0.154358568,0.401899384,0.239799477,0.065911518,-0.018454212,-0.139867388,0.198927972,0.184331635,0.120350684,-0.030484351,-0.106002077,0.266184625,0.206052113,0.138898919,0.069398695,-0.167785374,0.302781408,0.234227718,0.163111717,-0.019208064,-0.138951678,-0.201412256,-0.203510906,-0.089838074,-0.04672133,0.177046011
Private non-profit,GOAL08,Goal: Being very well off financially,GOAL08.somewhatimportant,0.267177761,280,-0.519370889,-0.147215919,-0.406914112,0.450228244,0.42036222,0.29994835,0.175281848,-0.361249095,-0.290342269,-0.19831834,-0.015359072,-0.315527211,-0.395266936,-0.447556051,-0.495420858,-0.430760136,0.246940612,0.147896187,0.150702875,0.087028014,-0.264380535,0.375515849,0.288430685,0.260586951,0.135359448,-0.355540568,0.415147975,0.402499606,0.302320512,0.175872308,-0.402693796,0.486443604,0.470329244,0.32383875,0.200328742,-0.423260938,0.393086671,0.435802381,0.365604195,0.170360545,-0.395290627,-0.365058692,-0.279396064,0.030477696,0.173113665,0.071510592
Public,GOAL08,Goal: Being very well off financially,GOAL08.somewhatimportant,0.220079859,71,-0.443720879,-0.122677755,0.157938673,-0.035487348,-0.173822125,-0.137760437,-0.109218893,0.141923983,0.180599174,0.226132882,0.273221274,0.072143621,0.060887584,0.128232076,0.088346609,0.133683245,0.03839842,-0.043748534,-0.083220728,-0.096557474,0.081343333,0.121212425,-0.043464001,-0.103391649,-0.07211785,0.066455775,-0.11306771,-0.110249152,-0.073472037,-0.050275761,0.093052099,0.066266687,-0.145822661,-0.101573444,0.023957228,0.046575622,0.049924363,-0.171915248,-0.105859542,-0.146615552,0.136157461,-0.516790068,-0.541848686,-0.230977934,0.028455472,0.401931072
Private non-profit,GOAL08,Goal: Being very well off financially,GOAL08.veryimportant,0.361734301,280,-0.027336942,0.139975559,0.650070785,-0.608106434,-0.716719543,-0.51187362,-0.227419614,0.553322178,0.475877651,0.425759038,0.308811977,0.470681846,0.603211102,0.619169131,0.654422453,0.647373652,-0.293374396,-0.2872972,-0.287153294,-0.110533099,0.412050764,-0.490564983,-0.528649437,-0.356879056,-0.166267486,0.513223358,-0.484712423,-0.610267712,-0.452700592,-0.165721254,0.527360126,-0.522290115,-0.695443812,-0.494909092,-0.205754158,0.548127974,-0.532331599,-0.671063377,-0.518711081,-0.238114855,0.565598439,-0.289878383,-0.32496294,-0.391256477,-0.21336802,0.363754417
Public,GOAL08,Goal: Being very well off financially,GOAL08.veryimportant,0.389059619,71,-0.061624461,0.151449059,0.412594929,-0.438823846,-0.457627266,-0.339376854,-0.160603403,0.352311009,0.313877642,0.28077152,0.238824402,0.353352875,0.361065536,0.350226398,0.40987493,0.434977157,-0.259107203,-0.29501926,-0.227189264,-0.188575386,0.32414511,-0.364672591,-0.327990783,-0.273825994,-0.153593881,0.31615582,-0.352047936,-0.30218037,-0.308790241,-0.085891972,0.283182027,-0.329567517,-0.452776686,-0.339879274,-0.154868251,0.347246011,-0.408739791,-0.485471237,-0.341418229,-0.2025131,0.377340736,-0.296308083,-0.35185373,-0.119914998,0.129227316,0.194552905
Private non-profit,GOAL09,"Goal: Creating artistic works (painting, sculpture, etc.)",GOAL09.essential,0.050942061,280,0.174016098,0.051143945,-0.236958948,0.199281511,0.326712165,0.21766809,-0.001786687,-0.184520955,-0.156999847,-0.141634692,-0.091069908,-0.140247755,-0.217058374,-0.257006277,-0.211795304,-0.237081216,0.092714694,0.183950939,0.072060525,-0.068722967,-0.105484894,0.216730076,0.224593047,0.118273117,-0.017490026,-0.166274706,0.215170933,0.324219477,0.177814348,-0.061123604,-0.173836884,0.115447535,0.254983189,0.219730762,-0.02399271,-0.150147382,0.152949087,0.313701773,0.262725885,0.022032659,-0.20366351,0.201545051,0.149093384,0.050899406,-0.057456247,-0.07578473
Public,GOAL09,"Goal: Creating artistic works (painting, sculpture, etc.)",GOAL09.essential,0.049927318,71,-0.003718829,-0.127646475,-0.308996421,0.301068006,0.37732754,0.197661092,0.191188182,-0.277977725,-0.274645273,-0.231044548,-0.173852192,-0.265016637,-0.291497577,-0.316537989,-0.322456258,-0.324012633,0.232979055,0.233375875,0.111022536,0.193181389,-0.245227392,0.287206498,0.300492574,0.116750939,0.230318264,-0.262426607,0.358502777,0.354570702,0.184718152,0.098981307,-0.249696169,0.267809884,0.404476957,0.190931341,0.164961528,-0.277017566,0.223894972,0.402284326,0.249979283,0.195380942,-0.297700574,0.120519539,0.154185406,0.077679273,0.002066474,-0.113241065
Private non-profit,GOAL09,"Goal: Creating artistic works (painting, sculpture, etc.)",GOAL09.notimportant,0.645282269,280,-0.175076204,-0.086705277,0.254588583,-0.231295791,-0.369233548,-0.210468753,0.017691005,0.190910878,0.16825586,0.137366726,0.040636249,0.126340581,0.253163815,0.268867678,0.253694106,0.259521685,-0.081622137,-0.160724126,-0.066808264,0.065356411,0.091484469,-0.240726477,-0.282088628,-0.090182501,-0.009778827,0.190158469,-0.217279364,-0.374846478,-0.157983069,0.067912714,0.177398482,-0.168922177,-0.319182627,-0.241819982,0.033063923,0.179805735,-0.191427296,-0.347029796,-0.270616051,-0.002236804,0.213849366,-0.193629709,-0.114857198,0.013118684,0.163169112,0.000953272
Public,GOAL09,"Goal: Creating artistic works (painting, sculpture, etc.)",GOAL09.notimportant,0.6522065,71,-0.424928093,-0.124612236,0.194758233,-0.388080999,-0.290968179,-0.053336092,0.030467247,0.116370991,0.122931288,0.093114842,0.069939848,0.097567815,0.124972896,0.179048607,0.186386917,0.210426311,-0.260475183,-0.075169745,0.085275718,0.017396132,0.029489975,-0.293476268,-0.15962309,0.053715805,0.021857322,0.051319987,-0.440879476,-0.289965789,-0.004297511,0.154082211,0.061812564,-0.399267956,-0.289079754,-0.028563688,0.098817224,0.07445089,-0.229224,-0.364119212,-0.131366153,0.009835615,0.147486761,-0.444735407,-0.3455537,-0.002993093,0.285028457,0.143885502
